Comment Type,User,Comment,Date,Is Code Owner,Pull Request URL,Author,Author Is Code Owner,Commit SHA,Commit Message
,,,2024-06-09T10:39:45Z,,https://github.com/home-assistant/core/pull/117320,jschlyter,True,5cf055e0fb0aacc525b94b4cc34cfa056d6094e0,add missing commit
,,,2024-06-09T10:52:25Z,,https://github.com/home-assistant/core/pull/117320,jschlyter,True,761f2c8db09d4dde5ef9d666a8795ecc4c60a19f,replace pydantic with dataclass
,,,2024-06-09T10:54:42Z,,https://github.com/home-assistant/core/pull/117320,jschlyter,True,12618bc32e139fb8778627e6d5b3e3441a3a3692,dictionary values are strings or list of strings
Issue,probot-home-assistant[bot],"Hey there @rytilahti, @syssi, mind taking a look at this pull request as its been labeled with an integration (`xiaomi_miio`) you are listed as a [codeowner](https://github.com/home-assistant/core/blob/dev/CODEOWNERS#L541) for? Thanks!
<sub><sup>(message by CodeOwnersMention)</sup></sub>",2021-03-15T17:34:14Z,False,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,starkillerOG,"Alright I have tested the code on my dev enviroment and everything seems to work.
This schould enable EU_gateways to use subdevices because the connected subdevices can now be obtained through the cloud.

For anyone who want to test this code (with an EU gateway), just download the `homeassistant/components/xiaomi_miio` folder from https://github.com/starkillerOG/home-assistant/tree/Miio_eu_gateway and place that folder in your homeassistant `config/custom_components` folder.",2021-03-15T22:30:58Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,starkillerOG,"@syssi, @rytilahti could you revieuw this PR?
I think a lot of users have been waiting for this a long time (to get there EU gateways working)",2021-03-15T22:33:37Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,starkillerOG,"The code of this PR has already been tested by 4 diffrent people owning a EU gateway (see https://github.com/rytilahti/python-miio/issues/728) and it seems to work.

All tests pass, so I think this is ready for merging after a quick review.",2021-03-17T10:00:16Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,starkillerOG,@syssi could you review this?,2021-03-25T12:58:03Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,marioskamperis,"Hello and thank you so much for your amazing job.
I followed the instructions in: https://github.com/home-assistant/core/pull/47955#issuecomment-799798564 but there was no country support for my gateway region ""GR"" (Greece).

Do you think you will support more regions as well? If so, I can help with the testing.

Cheers and thanks again!",2021-03-25T19:21:55Z,False,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,starkillerOG,"@marioskamperis I dont think xiaomi has servers in greece, greece accounts seem to be using the german servers ""de""
see: https://www.openhab.org/addons/bindings/miio/#country-servers",2021-03-25T19:50:02Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,marioskamperis,"@starkillerOG you are right.
Tried it. My Gateway and temperature/humidity sensors were recognised successfully!
I am waiting as well for the other supported but not yet implemented devices listed [here](https://github.com/home-assistant/home-assistant.io/blob/next/source/_integrations/xiaomi_miio.markdown#supported-subdevices) as I have door magnets and motion sensors. 

I read your comment [here](https://github.com/rytilahti/python-miio/issues/728#issuecomment-800495172). Should I subscribe to that thread for updates and to help with testing?

Excellent job, thank you again!",2021-03-25T20:12:04Z,False,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,starkillerOG,"@marioskamperis yes please follow further progress there.
Than we can keep this focused on code revieuw to get it merged as soon as possible.",2021-03-25T20:49:06Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,marioskamperis,"Hi again. 
After installing the package (manually as @starkillerOG commented above)
After some restarts, I started getting this error:

> 2021-03-25 23:18:35 ERROR (MainThread) [homeassistant.setup] Setup failed for xiaomi_miio: Unable to import component: No module named 'miio.gateway.gateway'; 'miio.gateway' is not a package
2021-03-25 23:18:48 ERROR (MainThread) [homeassistant.config_entries] Error occurred loading configuration flow for integration xiaomi_miio: No module named 'miio.gateway.gateway'; 'miio.gateway' is not a package
2021-03-25 23:18:48 ERROR (MainThread) [homeassistant] Error doing job: Task exception was never retrieved
Traceback (most recent call last):
File ""/usr/src/homeassistant/homeassistant/config_entries.py"", line 561, in async_create_flow
integration.get_platform(""config_flow"")
File ""/usr/src/homeassistant/homeassistant/loader.py"", line 499, in get_platform
cache[full_name] = self._import_platform(platform_name)
File ""/usr/src/homeassistant/homeassistant/loader.py"", line 504, in _import_platform
return importlib.import_module(f""{self.pkg_path}.{platform_name}"")
File ""/usr/local/lib/python3.8/importlib/__init__.py"", line 127, in import_module
return _bootstrap._gcd_import(name[level:], package, level)
File ""<frozen importlib._bootstrap>"", line 1014, in _gcd_import
File ""<frozen importlib._bootstrap>"", line 991, in _find_and_load
File ""<frozen importlib._bootstrap>"", line 961, in _find_and_load_unlocked
File ""<frozen importlib._bootstrap>"", line 219, in _call_with_frames_removed
File ""<frozen importlib._bootstrap>"", line 1014, in _gcd_import
File ""<frozen importlib._bootstrap>"", line 991, in _find_and_load
File ""<frozen importlib._bootstrap>"", line 975, in _find_and_load_unlocked
File ""<frozen importlib._bootstrap>"", line 671, in _load_unlocked
File ""<frozen importlib._bootstrap_external>"", line 783, in exec_module
File ""<frozen importlib._bootstrap>"", line 219, in _call_with_frames_removed
File ""/config/custom_components/xiaomi_miio/__init__.py"", line 6, in <module>
from miio.gateway.gateway import GatewayException
ModuleNotFoundError: No module named 'miio.gateway.gateway'; 'miio.gateway' is not a package
During handling of the above exception, another exception occurred:
Traceback (most recent call last):
File ""/usr/src/homeassistant/homeassistant/data_entry_flow.py"", line 122, in async_init
flow = await self.async_create_flow(handler, context=context, data=data)
File ""/usr/src/homeassistant/homeassistant/config_entries.py"", line 568, in async_create_flow
raise data_entry_flow.UnknownHandler
homeassistant.data_entry_flow.UnknownHandler
2021-03-25 23:18:48 ERROR (MainThread) [homeassistant.config_entries] Error occurred loading configuration flow for integration xiaomi_miio: No module named 'miio.gateway.gateway'; 'miio.gateway' is not a package
2021-03-25 23:18:48 ERROR (MainThread) [homeassistant] Error doing job: Task exception was never retrieved

Some time later the gateway (and thus the gateway functions) seem to have been discovered again. But after last restart the entity is disabled.

[EDIT]: After yet another restart. Gateway and temp-humidity sensors were picked up again.",2021-03-25T21:30:56Z,False,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,starkillerOG,@rytilahti could you review/approve this PR?,2021-04-02T09:04:50Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,starkillerOG,@MartinHjelmare could you maybe revieuw this PR?,2021-04-23T12:38:40Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,starkillerOG,"@MartinHjelmare thank you for your revieuw, I processed all feedback, can you revieuw again?",2021-04-29T12:02:28Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,frenck,"So, I've been looking at this from the sidelines and discussed this a bit with @MartinHjelmare (and in the past with @bramkragten as well), and I think this PR is close but should take a different approach.

## Taking a step back first

One of the biggest issues (IMHO) for end-users, in general, is: Getting the tokens!
There are many ways to get the tokens, but most are not straightforward and is often way to complicated for users.

There is now a program that uses the cloud to get the tokens, but it triggers some virus scanners on Windows and on Mac is refuses to run initially (because unsigned and untrusted).

## This PR

This PR actually brings in the cloud to fetch information, but only in a specific use case.

## Suggestion

So, as for my suggestion, based on the above 2 things; I would like to propose a solution that makes the integration easier to set up for users, uses the cloud when needed, but still allows to use without.

Config flow:

- Ask to add devices via the cloud OR manually via IP/Token (make sure to mark the cloud as easier / default/recommend for easy set up)
- Selected: Cloud
  - Ask for login
  - List devices so a user can choose the device to add (filtered by devices that are already added).
  - Create a local entry with a token from the cloud as usual. If an EU gateway is chosen, store cloud credentials additionally, so the functionality in this PR works as expected.
- Select: Manual
  - Follows the current config flow.
  - If an EU gateway is chosen, ask for cloud credentials, so the functionality in this PR works as expected.
  

Additionally: Using this process, if a config entry needs the  cloud (e.g., in case of the EU gateway), re-auth can be triggered as needed as well.

This would remove the need to stuff it into the options flow as well.

Result: Happy end-user. We made integrating Xiaomi devices more easy, still control them locally. No weirdness to get a token and the cases that do need the cloud, are handled just like any other integration.",2021-05-17T07:52:42Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,starkillerOG,"@frenck thank you for your input and clear story.
I have been thinking about this for a while too since the cloud would indeed allow much easier integration for users (instead of the tokens).

Through the cloud a list of all Miio devices can be retrieved with all there connection details (also local IP of the device).
Therefore we could make it such that a user needs to setup the integration only once with it's Cloud credentials and that all Miio devices are then added automatically. As opposed to setting up one integration per device (and having to supply the same cloud credentials each time.

The only problem I see with that aproach are the unique_ids, If you setup all devices using one cloud integration you only set one unique ID (based on the username of the cloud probably), A user could then also setup a device manually and the unique ID would then be set based on the individual device ending up with 2x the same device (one through the cloud and one configured manually). So bassically mixing manual and cloud setup would then be a problem.
Furthermore if the Miio device list is obtained from the Cloud, that would mean the integration will be reliant on a internet connection and the Miio cloud servers during integration init (each time the integration is started). If we make an integration per device we can store all relevant information locally and are only reliant on internet/cloud during config flow setup.

@frenck What do you think: 1 integration per device or one central integration with all devices using cloud.




",2021-05-17T15:12:12Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,frenck,"> What do you think: 1 integration per device or one central integration with all devices using cloud.

I would stick to the 1 device per config entry at this point. It keeps the cloud out (and uses it only for initial setup/handshake). It is also close to what is there already and avoids major overhauls.",2021-05-17T15:19:58Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,starkillerOG,"To do:
- ~update string.json and en.json~
- ~test and debug the new config flow~
- ~write tests for new config flow~
- ~add re-auth flow and trigger re-auth whenever cloud credentials/new tokens are needed~",2021-05-27T20:39:13Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,starkillerOG,@frenck / @MartinHjelmare this is ready for revieuw/merge,2021-06-05T12:09:08Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,frenck,"> @frenck / @MartinHjelmare this is ready for revieuw/merge

Almost 😉 ",2021-06-05T12:10:29Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,starkillerOG,"Finally all tests pass, sorry about that.",2021-06-05T13:33:29Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,starkillerOG,"@MartinHjelmare I processed all comments, any more feedback?",2021-06-06T15:25:29Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,starkillerOG,@frenck could you also revieuw/merge?,2021-06-06T22:04:57Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Issue,frenck,Taking a look now!,2021-06-14T21:48:17Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Review,ntilley905,"I would return from each `if` block instead of nesting here. Then just return `None` at the end in case none of the blocks are met.

```suggestion

    if flow_type == CONF_GATEWAY:
        return GATEWAY_PLATFORMS
    if flow_type == CONF_DEVICE:
        if model in MODELS_SWITCH:
            return SWITCH_PLATFORMS
        if model in MODELS_FAN:
            return FAN_PLATFORMS
        if model in MODELS_LIGHT:
            return LIGHT_PLATFORMS
        for vacuum_model in MODELS_VACUUM:
            if model.startswith(vacuum_model):
                return VACUUM_PLATFORMS
        for air_monitor_model in MODELS_AIR_MONITOR:
            if model.startswith(air_monitor_model):
                return AIR_MONITOR_PLATFORMS
                
    return None
```",2021-03-15T21:01:00Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Review,starkillerOG,Thanks for the sugestion,2021-03-15T22:04:23Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
Review,ntilley905,"Should the IoT class be adjusted to `CLOUD_POLL` instead of `LOCAL_POLL` with this change? I know it can now be either/or, not sure which should be reflected in the integration as a result. ",2021-03-16T13:28:26Z,True,https://github.com/home-assistant/core/pull/47955,starkillerOG,True,,
